title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
4.898142e-01	 1.928323e-02	 2.050000e+01	 1.155850e+01	 8.701599e-01	
4.906452e-01	 1.937729e-02	 2.060000e+01	 1.157811e+01	 8.716357e-01	
4.914702e-01	 1.947136e-02	 2.070000e+01	 1.159758e+01	 8.730927e-01	
4.922893e-01	 1.956542e-02	 2.080000e+01	 1.161691e+01	 8.745314e-01	
4.931027e-01	 1.965949e-02	 2.090000e+01	 1.163610e+01	 8.759519e-01	
4.939104e-01	 1.975355e-02	 2.100000e+01	 1.165516e+01	 8.773546e-01	
4.947124e-01	 1.984762e-02	 2.110000e+01	 1.167409e+01	 8.787398e-01	
4.955088e-01	 1.994168e-02	 2.120000e+01	 1.169288e+01	 8.801076e-01	
4.962997e-01	 2.003574e-02	 2.130000e+01	 1.171154e+01	 8.814585e-01	
4.970851e-01	 2.012981e-02	 2.140000e+01	 1.173008e+01	 8.827925e-01	
4.978651e-01	 2.022387e-02	 2.150000e+01	 1.174849e+01	 8.841101e-01	
4.986398e-01	 2.031794e-02	 2.160000e+01	 1.176677e+01	 8.854113e-01	
4.994092e-01	 2.041200e-02	 2.170000e+01	 1.178492e+01	 8.866966e-01	
5.001734e-01	 2.050607e-02	 2.180000e+01	 1.180296e+01	 8.879661e-01	
5.009324e-01	 2.060013e-02	 2.190000e+01	 1.182087e+01	 8.892200e-01	
5.016864e-01	 2.069420e-02	 2.200000e+01	 1.183866e+01	 8.904586e-01	
5.024352e-01	 2.078826e-02	 2.210000e+01	 1.185633e+01	 8.916821e-01	
5.031792e-01	 2.088233e-02	 2.220000e+01	 1.187389e+01	 8.928908e-01	
5.039181e-01	 2.097639e-02	 2.230000e+01	 1.189132e+01	 8.940848e-01	
5.046522e-01	 2.107045e-02	 2.240000e+01	 1.190865e+01	 8.952644e-01	
5.053815e-01	 2.116452e-02	 2.250000e+01	 1.192586e+01	 8.964297e-01	
5.061060e-01	 2.125858e-02	 2.260000e+01	 1.194295e+01	 8.975811e-01	
5.068258e-01	 2.135265e-02	 2.270000e+01	 1.195994e+01	 8.987187e-01	
5.075409e-01	 2.144671e-02	 2.280000e+01	 1.197681e+01	 8.998426e-01	
5.082514e-01	 2.154078e-02	 2.290000e+01	 1.199358e+01	 9.009531e-01	
5.089573e-01	 2.163484e-02	 2.300000e+01	 1.201024e+01	 9.020505e-01	
5.096587e-01	 2.172891e-02	 2.310000e+01	 1.202679e+01	 9.031348e-01	
5.103557e-01	 2.182297e-02	 2.320000e+01	 1.204324e+01	 9.042063e-01	
5.110482e-01	 2.191704e-02	 2.330000e+01	 1.205958e+01	 9.052651e-01	
5.117364e-01	 2.201110e-02	 2.340000e+01	 1.207582e+01	 9.063114e-01	
5.124202e-01	 2.210516e-02	 2.350000e+01	 1.209195e+01	 9.073455e-01	
5.130998e-01	 2.219923e-02	 2.360000e+01	 1.210799e+01	 9.083674e-01	
5.137751e-01	 2.229329e-02	 2.370000e+01	 1.212393e+01	 9.093774e-01	
5.144462e-01	 2.238736e-02	 2.380000e+01	 1.213976e+01	 9.103757e-01	
5.151132e-01	 2.248142e-02	 2.390000e+01	 1.215550e+01	 9.113623e-01	
5.157760e-01	 2.257549e-02	 2.400000e+01	 1.217114e+01	 9.123374e-01	
5.164348e-01	 2.266955e-02	 2.410000e+01	 1.218669e+01	 9.133013e-01	
5.170896e-01	 2.276362e-02	 2.420000e+01	 1.220214e+01	 9.142540e-01	
5.177405e-01	 2.285768e-02	 2.430000e+01	 1.221750e+01	 9.151958e-01	
5.183873e-01	 2.295174e-02	 2.440000e+01	 1.223276e+01	 9.161267e-01	
5.190303e-01	 2.304581e-02	 2.450000e+01	 1.224794e+01	 9.170470e-01	
5.196694e-01	 2.313987e-02	 2.460000e+01	 1.226302e+01	 9.179567e-01	
5.203048e-01	 2.323394e-02	 2.470000e+01	 1.227801e+01	 9.188560e-01	
5.209363e-01	 2.332800e-02	 2.480000e+01	 1.229291e+01	 9.197451e-01	
5.215641e-01	 2.342207e-02	 2.490000e+01	 1.230773e+01	 9.206241e-01	
5.221882e-01	 2.351613e-02	 2.500000e+01	 1.232246e+01	 9.214932e-01	
5.228086e-01	 2.361020e-02	 2.510000e+01	 1.233710e+01	 9.223524e-01	
5.234254e-01	 2.370426e-02	 2.520000e+01	 1.235165e+01	 9.232019e-01	
5.240386e-01	 2.379833e-02	 2.530000e+01	 1.236612e+01	 9.240418e-01	
5.246483e-01	 2.389239e-02	 2.540000e+01	 1.238051e+01	 9.248723e-01	
5.252544e-01	 2.398645e-02	 2.550000e+01	 1.239481e+01	 9.256935e-01	
5.258571e-01	 2.408052e-02	 2.560000e+01	 1.240903e+01	 9.265055e-01	
5.264563e-01	 2.417458e-02	 2.570000e+01	 1.242317e+01	 9.273085e-01	
5.270521e-01	 2.426865e-02	 2.580000e+01	 1.243723e+01	 9.281025e-01	
5.276445e-01	 2.436271e-02	 2.590000e+01	 1.245121e+01	 9.288876e-01	
5.282335e-01	 2.445678e-02	 2.600000e+01	 1.246511e+01	 9.296641e-01	
5.288192e-01	 2.455084e-02	 2.610000e+01	 1.247893e+01	 9.304319e-01	
5.294017e-01	 2.464491e-02	 2.620000e+01	 1.249268e+01	 9.311913e-01	
5.299809e-01	 2.473897e-02	 2.630000e+01	 1.250635e+01	 9.319423e-01	
